patch_id,bug_id,project,bug_number,ground_truth_label,original_label,original_dataset_location,normalized_patch_location,duplicate_group_id,APR_tool,included_primary,included_sensitivity,correction_status,exclusion_reason,label_sensitivity,exclusion_reason_sensitivity,trigger_tests_available,buggy_checkout_available,fixed_checkout_available,patch_applies,patch_compiles,original_tests_pass
Patches_ICSE__Doverfitting__jKali__Closure__patch1-Closure-45-jKali-plausible,Closure-45,Closure,45,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jKali/Closure/patch1-Closure-45-jKali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jKali__Closure__patch1-Closure-45-jKali-plausible.diff,,jKali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jKali__Closure__patch1-Closure-46-jKali-plausible,Closure-46,Closure,46,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jKali/Closure/patch1-Closure-46-jKali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jKali__Closure__patch1-Closure-46-jKali-plausible.diff,DUP0030,jKali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jKali__Closure__patch1-Closure-62-jKali-plausible,Closure-62,Closure,62,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jKali/Closure/patch1-Closure-62-jKali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jKali__Closure__patch1-Closure-62-jKali-plausible.diff,,jKali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jKali__Closure__patch1-Closure-63-jKali-plausible,Closure-63,Closure,63,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jKali/Closure/patch1-Closure-63-jKali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jKali__Closure__patch1-Closure-63-jKali-plausible.diff,,jKali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jKali__Lang__patch1-Lang-22-jKali-plausible,Lang-22,Lang,22,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jKali/Lang/patch1-Lang-22-jKali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jKali__Lang__patch1-Lang-22-jKali-plausible.diff,,jKali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jKali__Lang__patch1-Lang-27-jKali-plausible,Lang-27,Lang,27,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jKali/Lang/patch1-Lang-27-jKali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jKali__Lang__patch1-Lang-27-jKali-plausible.diff,,jKali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-2-jKali-plausible,Math-2,Math,2,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jKali/Math/patch1-Math-2-jKali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-2-jKali-plausible.diff,,jKali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-28-jKali-plausible,Math-28,Math,28,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jKali/Math/patch1-Math-28-jKali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-28-jKali-plausible.diff,DUP0051,jKali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-29-jKali-plausible,Math-29,Math,29,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jKali/Math/patch1-Math-29-jKali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-29-jKali-plausible.diff,,jKali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-32-jKali-plausible,Math-32,Math,32,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jKali/Math/patch1-Math-32-jKali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-32-jKali-plausible.diff,DUP0052,jKali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-49-jKali-plausible,Math-49,Math,49,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jKali/Math/patch1-Math-49-jKali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-49-jKali-plausible.diff,DUP0054,jKali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-71-jKali-plausible,Math-71,Math,71,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jKali/Math/patch1-Math-71-jKali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-71-jKali-plausible.diff,,jKali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-8-jKali-plausible,Math-8,Math,8,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jKali/Math/patch1-Math-8-jKali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-8-jKali-plausible.diff,,jKali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-80-jKali-plausible,Math-80,Math,80,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jKali/Math/patch1-Math-80-jKali-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jKali__Math__patch1-Math-80-jKali-plausible.diff,,jKali,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Chart__patch1-Chart-25-jMutRepair-plausible,Chart-25,Chart,25,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Chart/patch1-Chart-25-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Chart__patch1-Chart-25-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Chart__patch1-Chart-26-jMutRepair-plausible,Chart-26,Chart,26,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Chart/patch1-Chart-26-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Chart__patch1-Chart-26-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Chart__patch1-Chart-7-jMutRepair-plausible,Chart-7,Chart,7,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Chart/patch1-Chart-7-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Chart__patch1-Chart-7-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Closure__patch1-Closure-126-jMutRepair-plausible,Closure-126,Closure,126,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Closure/patch1-Closure-126-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Closure__patch1-Closure-126-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Closure__patch1-Closure-21-jMutRepair-plausible,Closure-21,Closure,21,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Closure/patch1-Closure-21-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Closure__patch1-Closure-21-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Closure__patch1-Closure-22-jMutRepair-plausible,Closure-22,Closure,22,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Closure/patch1-Closure-22-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Closure__patch1-Closure-22-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Lang__patch1-Lang-22-jMutRepair-plausible,Lang-22,Lang,22,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Lang/patch1-Lang-22-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Lang__patch1-Lang-22-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Lang__patch1-Lang-27-jMutRepair-plausible,Lang-27,Lang,27,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Lang/patch1-Lang-27-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Lang__patch1-Lang-27-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-2-jMutRepair-plausible,Math-2,Math,2,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Math/patch1-Math-2-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-2-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-28-jMutRepair-plausible,Math-28,Math,28,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Math/patch1-Math-28-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-28-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-50-jMutRepair-plausible,Math-50,Math,50,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Math/patch1-Math-50-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-50-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-52-jMutRepair-plausible,Math-52,Math,52,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Math/patch1-Math-52-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-52-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-57-jMutRepair-plausible,Math-57,Math,57,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Math/patch1-Math-57-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-57-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-80-jMutRepair-plausible,Math-80,Math,80,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Math/patch1-Math-80-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-80-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-81-jMutRepair-plausible,Math-81,Math,81,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Math/patch1-Math-81-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-81-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-84-jMutRepair-plausible,Math-84,Math,84,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Math/patch1-Math-84-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-84-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-88-jMutRepair-plausible,Math-88,Math,88,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/jMutRepair/Math/patch1-Math-88-jMutRepair-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__jMutRepair__Math__patch1-Math-88-jMutRepair-plausible.diff,,jMutRepair,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-13-kPAR-plausible,Chart-13,Chart,13,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Chart/patch1-Chart-13-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-13-kPAR-plausible.diff,DUP0007,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-14-kPAR-plausible,Chart-14,Chart,14,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Chart/patch1-Chart-14-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-14-kPAR-plausible.diff,DUP0008,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-15-kPAR-plausible,Chart-15,Chart,15,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Chart/patch1-Chart-15-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-15-kPAR-plausible.diff,DUP0009,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-17-kPAR-plausible,Chart-17,Chart,17,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Chart/patch1-Chart-17-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-17-kPAR-plausible.diff,DUP0011,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-25-kPAR-plausible,Chart-25,Chart,25,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Chart/patch1-Chart-25-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-25-kPAR-plausible.diff,DUP0016,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-26-kPAR-plausible,Chart-26,Chart,26,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Chart/patch1-Chart-26-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-26-kPAR-plausible.diff,DUP0017,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-3-kPAR-plausible,Chart-3,Chart,3,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Chart/patch1-Chart-3-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-3-kPAR-plausible.diff,DUP0019,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-5-kPAR-plausible,Chart-5,Chart,5,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Chart/patch1-Chart-5-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-5-kPAR-plausible.diff,,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-7-kPAR-plausible,Chart-7,Chart,7,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Chart/patch1-Chart-7-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Chart__patch1-Chart-7-kPAR-plausible.diff,DUP0021,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-109-kPAR-plausible,Closure-109,Closure,109,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Closure/patch1-Closure-109-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-109-kPAR-plausible.diff,DUP0023,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-115-kPAR-plausible,Closure-115,Closure,115,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Closure/patch1-Closure-115-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-115-kPAR-plausible.diff,,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-126-kPAR-plausible,Closure-126,Closure,126,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Closure/patch1-Closure-126-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-126-kPAR-plausible.diff,,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-129-kPAR-plausible,Closure-129,Closure,129,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Closure/patch1-Closure-129-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-129-kPAR-plausible.diff,DUP0026,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-35-kPAR-plausible,Closure-35,Closure,35,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Closure/patch1-Closure-35-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-35-kPAR-plausible.diff,,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-46-kPAR-plausible,Closure-46,Closure,46,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Closure/patch1-Closure-46-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-46-kPAR-plausible.diff,,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-62-kPAR-plausible,Closure-62,Closure,62,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Closure/patch1-Closure-62-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-62-kPAR-plausible.diff,,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-63-kPAR-plausible,Closure-63,Closure,63,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Closure/patch1-Closure-63-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Closure__patch1-Closure-63-kPAR-plausible.diff,,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-10-kPAR-plausible,Lang-10,Lang,10,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Lang/patch1-Lang-10-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-10-kPAR-plausible.diff,,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-16-kPAR-plausible,Lang-16,Lang,16,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Lang/patch1-Lang-16-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-16-kPAR-plausible.diff,,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-18-kPAR-plausible,Lang-18,Lang,18,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Lang/patch1-Lang-18-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-18-kPAR-plausible.diff,DUP0038,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-20-kPAR-plausible,Lang-20,Lang,20,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Lang/patch1-Lang-20-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-20-kPAR-plausible.diff,,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-21-kPAR-plausible,Lang-21,Lang,21,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Lang/patch1-Lang-21-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-21-kPAR-plausible.diff,,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-24-kPAR-plausible,Lang-24,Lang,24,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Lang/patch1-Lang-24-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-24-kPAR-plausible.diff,DUP0039,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-27-kPAR-plausible,Lang-27,Lang,27,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Lang/patch1-Lang-27-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-27-kPAR-plausible.diff,,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-41-kPAR-plausible,Lang-41,Lang,41,overfitting,overfitting,Patches.zip:Patches/Patches_ICSE/Doverfitting/kPAR/Lang/patch1-Lang-41-kPAR-plausible.patch,data/normalized_patches/Patches_ICSE__Doverfitting__kPAR__Lang__patch1-Lang-41-kPAR-plausible.diff,DUP0040,kPAR,True,True,none,,overfitting,,NA,NA,NA,NA,NA,NA
